Price,Adj Close,Close,High,Low,Open,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,,
2022-11-30,58557.95703125,62200.0,62200.0,60200.0,60400.0,19768903
2022-12-01,58934.5390625,62600.0,63200.0,62300.0,63100.0,16631445
2022-12-02,56863.35546875,60400.0,62500.0,60400.0,62500.0,15331184
2022-12-05,56769.21484375,60300.0,61100.0,60000.0,60900.0,13767787
2022-12-06,55733.625,59200.0,60100.0,59200.0,59800.0,13888300
2022-12-07,55451.1875,58900.0,59600.0,58500.0,58800.0,12100662
2022-12-08,55733.625,59200.0,59200.0,58600.0,58700.0,12986815
2022-12-09,56863.35546875,60400.0,60600.0,59300.0,59300.0,10529632
2022-12-12,56016.05078125,59500.0,60000.0,59400.0,59900.0,9036472
2022-12-13,56204.34765625,59700.0,60300.0,59400.0,59600.0,9040873
2022-12-14,56957.5,60500.0,60600.0,59800.0,59800.0,8207485
2022-12-15,55827.765625,59300.0,60200.0,59300.0,59800.0,8716039
2022-12-16,56016.05078125,59500.0,59500.0,58300.0,58300.0,13033596
2022-12-19,56016.05078125,59500.0,59900.0,59100.0,59500.0,7696187
2022-12-20,55168.75390625,58600.0,59100.0,58500.0,59000.0,9284761
2022-12-21,54603.890625,58000.0,59100.0,58000.0,58700.0,10356971
2022-12-22,55639.4765625,59100.0,59100.0,58100.0,58100.0,10720630
2022-12-23,54698.02734375,58100.0,58400.0,57700.0,58200.0,9829407
2022-12-26,54509.74609375,57900.0,58100.0,57700.0,58000.0,6756411
2022-12-27,54698.02734375,58100.0,58400.0,57900.0,58000.0,10667027
2022-12-28,53619.015625,56600.0,57600.0,56400.0,57600.0,14665410
2022-12-29,52387.48828125,55300.0,56200.0,55300.0,56000.0,11295935
2023-01-02,52576.953125,55500.0,56100.0,55200.0,55500.0,10031448
2023-01-03,52482.2265625,55400.0,56000.0,54500.0,55400.0,13547030
2023-01-04,54755.81640625,57800.0,58000.0,55600.0,55700.0,20188071
2023-01-05,55134.75390625,58200.0,58800.0,57600.0,58200.0,15682826
2023-01-06,55892.6171875,59000.0,59400.0,57900.0,58300.0,17334989
2023-01-09,57503.0859375,60700.0,60700.0,59600.0,59700.0,18640107
2023-01-10,57218.8828125,60400.0,61100.0,59900.0,60200.0,14859797
2023-01-11,57313.6171875,60500.0,61200.0,60300.0,61000.0,12310751
2023-01-12,57313.6171875,60500.0,61200.0,59900.0,61100.0,16102561
2023-01-13,57597.8125,60800.0,61200.0,60400.0,60500.0,12510328
2023-01-16,57882.015625,61100.0,61600.0,60800.0,61300.0,10039972
2023-01-17,57787.28125,61000.0,61500.0,60600.0,61200.0,9831456
2023-01-18,57218.8828125,60400.0,61000.0,59900.0,60700.0,11584041
2023-01-19,58260.9453125,61500.0,61500.0,60400.0,60500.0,12808490
2023-01-20,58545.1484375,61800.0,62300.0,61100.0,62100.0,9646327
2023-01-25,59966.15234375,63300.0,63700.0,63000.0,63500.0,39217
2023-01-26,60439.80859375,63800.0,63900.0,63300.0,63800.0,54188
2023-01-27,61197.6796875,64600.0,65000.0,63900.0,64400.0,44282
2023-01-30,59966.15234375,63300.0,64900.0,63100.0,64900.0,59628
2023-01-31,58166.2109375,61400.0,63700.0,61000.0,63500.0,163847
2023-02-01,57787.28125,61000.0,62700.0,61000.0,62600.0,98585
2023-02-02,60155.6171875,63500.0,63900.0,62600.0,63200.0,65992
2023-02-03,60155.6171875,63500.0,64000.0,63000.0,63900.0,47567
2023-02-06,58355.6796875,61600.0,63000.0,61600.0,62800.0,144104
2023-02-07,58734.609375,62000.0,62500.0,61600.0,61900.0,32873
2023-02-08,59776.671875,63100.0,63300.0,62400.0,62800.0,42558
2023-02-09,59966.15234375,63300.0,63300.0,62300.0,63000.0,48035
2023-02-10,59587.21484375,62900.0,63000.0,62400.0,62600.0,44786
2023-02-13,59587.21484375,62900.0,63000.0,62300.0,62900.0,59395
2023-02-14,59871.4140625,63200.0,63900.0,63200.0,63600.0,70606
2023-02-15,58924.07421875,62200.0,63900.0,62000.0,63900.0,58370
2023-02-16,60345.078125,63700.0,63700.0,62400.0,62500.0,41448
2023-02-17,59303.01171875,62600.0,63300.0,62400.0,62900.0,28613
2023-02-20,59397.74609375,62700.0,63000.0,61800.0,62900.0,29846
2023-02-21,58829.34375,62100.0,62800.0,62000.0,62700.0,60971
2023-02-22,57882.015625,61100.0,61800.0,61000.0,61500.0,39178
2023-02-23,58734.609375,62000.0,62500.0,61500.0,61700.0,37145
2023-02-24,58071.48828125,61300.0,62600.0,61300.0,62300.0,50792
2023-02-27,57313.6171875,60500.0,60800.0,60200.0,60800.0,11155697
2023-02-28,57408.34765625,60600.0,61400.0,60500.0,60800.0,13715861
2023-03-02,57597.8125,60800.0,61800.0,60500.0,60900.0,13095682
2023-03-03,57313.6171875,60500.0,61200.0,60500.0,61000.0,10711405
2023-03-06,58260.9453125,61500.0,61600.0,60800.0,61100.0,13630602
2023-03-07,57503.0859375,60700.0,61400.0,60700.0,61400.0,11473280
2023-03-08,57124.15234375,60300.0,60500.0,59900.0,60100.0,14161857
2023-03-09,56934.6796875,60100.0,60800.0,59900.0,60500.0,14334499
2023-03-10,56366.28125,59500.0,59700.0,59100.0,59500.0,11902471
2023-03-13,56839.9453125,60000.0,60200.0,59300.0,59900.0,12779724
2023-03-14,55892.6171875,59000.0,59500.0,59000.0,59400.0,12147346
2023-03-15,56650.48046875,59800.0,60300.0,59600.0,60000.0,10482149
2023-03-16,56745.21875,59900.0,60200.0,59100.0,59200.0,10611939
2023-03-17,58071.48828125,61300.0,61300.0,60600.0,60800.0,14090110
2023-03-20,57029.4140625,60200.0,61200.0,60200.0,61100.0,9618009
2023-03-21,57124.15234375,60300.0,60700.0,60100.0,60500.0,8318514
2023-03-22,57882.015625,61100.0,61200.0,60500.0,61000.0,8978591
2023-03-23,59018.81640625,62300.0,62300.0,60600.0,60600.0,15381057
2023-03-24,59681.9453125,63000.0,63300.0,62300.0,62700.0,18278602
2023-03-27,58829.34375,62100.0,62800.0,62000.0,62600.0,11039331
2023-03-28,59587.21484375,62900.0,62900.0,62100.0,62400.0,11614118
2023-03-29,59397.74609375,62700.0,62700.0,62200.0,62500.0,11216008
2023-03-30,60218.125,63200.0,63700.0,63100.0,63700.0,15684377
